Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
GSM1706933,0.030731770120464,0.013739799658439,0,0.06050701547948,0.088488840692276,0.0044412308240566,0.044357511472426,0,0,0.054452298392024,0.062130817721561,0,0.018157546133674,0,0,0.0051815802375886,0,0.004189089232991,0.024070248669268,0,0,0.58955225136575,0,0.7930961410778857,0.9815027167347197
GSM1706934,0.029258869971214,0,0,0.2337468475829,0,0,0.021333697460478,0,0,0,0.12603793230154,0,0.05055187732257,0,0,0.012096080845467,0,0,0.0049492094837125,0,0,0.52202548503213,0,0.7944229361687953,0.92965144793001
GSM1706935,0.028963855573071,0.0079579844743089,0,0.13892678243115,0,0,0.064048089887556,0,0,0.11999504535855,0.10625065396893,0,0.054654244865231,0,0,0.013889980038695,0,0.0048872534177467,0.011815628187583,0,0.0029005581065898,0.44570992369059,0,0.7492497090343504,1.0197705500626006
GSM1706936,0.017724528846263,0.010254583658757,0,0.29284158551483,0,0,0.037937123555213,0,0,0,0.067672528753725,0,0.031550615080151,0,0,0.018083061488625,0,0,0.025045972745662,0,0.016648350753345,0.48224164960343,0,0.7916903425253675,0.9124545337403606
GSM1706937,0,0.024990900903912,0,0.24798583535674,0.015229092782898,0,0.046529469184592,0,0,0,0.10925678207556,0,0.083521924811858,0,0,0.0092923512492491,0,0,0.010205582881959,0,0.0075783828053935,0.44540967794784,0,0.7530603520791401,0.9062930042558665
GSM1706938,0.058105930568039,0,0,0.25595792907802,0.0092854264306386,0,0.071322740029234,0,0,0.018920345632611,0.086466143950735,0,0.024989328929514,0,0,0.015054749466616,0,0,0.016345344242169,0,0.0060845673668825,0.43746749430554,0,0.7758908052038684,0.8970100147436607
GSM1706939,0.0008,0,0,0.17819887820615,0,0,0.043422058334368,0,0,0,0.090624943318873,0,0.044567764128997,0,0,0.022039407181867,0,0.0032293224797866,0.017160426483799,0,0.0019947177028654,0.59800370311504,0,0.810852122985864,0.9067529659062885
GSM1706940,0.021016429830529,0,0,0.13575241228538,0.048100513956083,0.020803230602677,0.054451382232721,0,0,0.072885591755132,0.061078693745263,0,0,0,0,0.0069784212499962,0,0.0021458472390133,0.0090112786773817,0,0,0.56777619842582,0,0.8269252833284603,0.8278065461580218
GSM1706941,0,0.060439112298376,0,0.10371683393006,0.040329938616164,0,0.047023323530472,0,0,0.011648547935797,0.073064473775082,0,0.016774289094159,0,0,0.04395787807753,0.0002,0,0.035854119903682,0,0.037246326698754,0.52973580384655,0,0.7621478400097734,0.8917897392893912
GSM1706942,0.077650828605257,0,0,0.085909279911275,0.061824815997347,0,0.05544718618643,0,0,0.04850576256493,0.073278912112227,0,0.062252482263626,0,0,0.0064959296720888,0,0,0.0063619659736396,0,0,0.52227283671318,0,0.8013250707339239,0.9484402786453596
GSM1706943,0.016455400137033,0,0,0.19132013073437,0,0,0.060536467345469,0,0,0.048122455770406,0.097070181007889,0,0.019174640297366,0,0,0.014547209040275,0,0,0,0,0,0.55277351566719,0,0.8073731345679058,0.9555423225471336
GSM1706944,0,0,0.0032121673266358,0.028365405441429,0.11096001638941,0,0.060603832495621,0,0,0.019677706055315,0.084578003820742,0,0,0,0,0.023557982638819,0,0,0.029564111265064,0,0,0.63948077456696,0,0.7763186924096535,0.7928443074533876
GSM1706945,0.051748698633706,0,0,0.14340260023486,0.033470039378462,0,0.042673509129772,0,0,0.0052815268407838,0.14803740160163,0,0.0039281312209257,0,0,0.015509131639185,0,0.0046374454024734,0.011509087971753,0,0,0.53980242794645,0,0.78291475619568,0.9114918445414868
GSM1706946,0.0074451970147208,0.0003,0,0.013536634106385,0.12070157779829,0.041306906828973,0.038887339195554,0,0,0.16449097628174,0.020673068832148,0,0,0,0,0.0084986304523868,0,0,0.024405758180341,0,0.005332188717869,0.5543906598432,0,0.801829152390705,0.892361672748715
GSM1706947,0.0024305506269029,0.0051382406110446,0,0.20311756164332,0,0,0.048352736875509,0,0,0.10130662801294,0.081903002413831,0,0.040503575924603,0,0,0.025720025284025,0,0.0039130524453528,0.017775214091321,0,0,0.46983941207115,0,0.8021813581651704,0.8215551876812485
GSM1706948,0.031849291368047,0,0,0.109558326132,0.065847607211617,0,0.041951433163566,0,0,0.067523030360374,0.10065698832251,0,0,0,0,0.006487186772912,0,0.0020303761175285,0,0.011225178826668,0,0.56287058172478,0,0.8089309553561889,0.9747216369219219
GSM1706949,0,0.02975537440857,0,0.10857189963068,0.050909105984591,0,0.052111147827411,0,0,0,0.068548204923658,0,0.061438713569603,0,0,0.018969001607244,0,0,0.014877259246043,0,0,0.5948192928022,0,0.809360928205063,0.9508768434022907
GSM1706950,0,0.018927980171897,0,0.10513466907036,0.025055322508976,0.028329650666922,0.053920882272601,0,0,0,0.083239770034612,0,0.0010691258536765,0,0,0.01728996242435,0,0.0029009145956264,0.029309074554161,0,0,0.63482264784681,0,0.8271490684387828,0.8845959133605031
GSM1706951,0.018148818900501,0,0,0.32877956042891,0,0,0.009668811705921,0,0,0,0.14722795170774,0,0.077516502198847,0.011133359695004,0,0.0087614613056401,0,0,0.0042874955862967,0,0,0.39447603847114,0,0.7605496680929766,0.9694944592843708
GSM1706952,0,0.036581549451031,0,0.22294497659218,0.043198571086075,0,0.052364157921039,0,0,0.031630164321541,0.071577934542096,0,0,0,0,0.032333259887131,0.0006,0,0.022050941882822,0,0.0096989417288834,0.47698511573276,0,0.7541383839630578,0.8411173130375627
GSM1706953,0.0069599522828168,0.04396760890446,0,0.068695976513175,0.04584560049341,0,0.046578062873916,0,0,0.090338100687272,0.10232135064321,0,0.07529477950116,0,0,0.0053754992913491,0,0,0.0048087127783081,0,0,0.50981435603092,0,0.7657406431914294,1.0269963835704814
GSM1706954,0.047377521266945,0,0,0.19301605179589,0.070748690148349,0,0.042053166725594,0,0,0.037381864365949,0.042954948538291,0,0.081765291685427,0,0,0.016493777789074,0,0.0013667748768326,0.020230924915695,0,0,0.44661098789195,0,0.7334435669836792,0.8612293810102954
GSM1706955,0.016554993156482,0.017055597840007,0,0.13849514607274,0.067976588147758,0,0.054159275999689,0,0,0.0019103372424578,0.078920791728437,0,0.035626979846299,0,0,0.010975234014781,0,0,0.024740556950698,0,0,0.55358449900065,0,0.8119461702051669,0.8970750169543003
GSM1706956,0.061289573559465,0,0,0.24976273575611,0,0,0.035642717152322,0,0,0.017118282662272,0.075716493937483,0,0.0079745332747895,0,0,0.019629968514014,0,0,0.0039037991952567,0,0,0.52896189594829,0,0.7890918547277328,1.0010611151684752
GSM1706957,0.0058731261820168,0.0006,0,0.18187484701733,0.02629091156002,0,0.069505422821246,0,0,0.051129109283798,0.11603880071552,0,0.045212988398979,0,0,0.019134221453452,0,0,0.024914238911608,0,0.0075862559761372,0.45179681215523,0,0.7699759524605263,0.8923811440407768
GSM1706958,0.041553016473178,0,0,0.22041876685986,0.010744577286982,0,0.054033256484495,0,0,0,0.15388767893372,0,0.057021527321686,0,0,0.010983409151596,0,0,0,0,0,0.45135776748848,0,0.7801300800965283,0.8905588775373584
GSM1706959,0,0.023569747747735,0,0.22679095331866,0.012541705102144,0,0.087837847052365,0,0,0.024793732803893,0.067973112397832,0,0.061187091092032,0,0,0.016899483798018,0,0,0.024048212553836,0,0.008721723833534,0.44563639029996,0,0.7675329954332384,0.905358246326015
GSM1706960,0.04488361075104,0,0,0.13253724252338,0.080656415613993,0,0.046828600555798,0,0,0.0075537469007138,0.076054942699027,0,0,0,0,0.017186660744317,0,0.0017234480082419,0.0057469515237522,0,0,0.58682838067974,0,0.791311030474667,0.946850555975227
GSM1706961,0.016748914160498,0.0018772664439221,0,0.19498584299325,0.010209879117954,0,0.086769439042177,0,0,0.094632026996296,0.066889603329392,0,0.010888659452696,0,0,0.015483290148606,0,0.0029110672612143,0.017195119720769,0,0,0.48140889133322,0,0.8039908595793162,0.7690098876503763
GSM1706962,0.053015619295286,0,0,0.25985497729669,0.0027753048288718,0,0.051763182226208,0,0,0.011625989818445,0.076907186395818,0,0.066939988242179,0,0,0.019475651594943,0,0.0021168971840981,0.0022169982558611,0,0,0.4533082048616,0,0.7404900052307574,0.9350993636589404
GSM1706963,0.02822142918093,0.0005,0,0.23812444419027,0.027726581088963,0,0.078861088050643,0,0,0.017083829419938,0.061521269733036,0,0,0,0,0.017976297950397,0,0,0.020651557577946,0,0,0.50928978711125,0,0.7919561328750362,0.8611324165110772
GSM1706964,0.0022780830411545,0.0059742790659159,0,0.13911394243863,0,0,0.0491681257739,0,0,0.035173612972797,0.086847041071747,0,0.017950319993492,0,0,0.026797841834434,0,0.0055584643114273,0.018215960528717,0,0,0.61292232896778,0,0.799490175343918,0.9926922196216108
GSM1706965,0.043134847074315,0.0014693613253188,0,0.107271641559,0.026615721011397,0.0050536548272563,0.055958671928296,0,0,0.036519082875172,0.060494084727584,0,0.020587377046465,0,0,0.0069040283355514,0,0.002752498142986,0.020152535941539,0,0,0.61308649520512,0,0.8097135023405011,0.9479170896723791
GSM1706966,0,0.050501086732666,0,0.21461867460498,0.0030042962790002,0,0.074565490985009,0,0,0.0027717612384912,0.10866499221122,0,0,0,0,0.035799512322683,0,0,0.010098257103493,0,0.0002,0.49977980112464,0,0.8021158133061308,0.8263117207341869
GSM1706967,0,0.032568569661494,0,0.17016425847099,0.030310963395033,0,0.057630725652463,0,0,0.016389483750694,0.10421440208631,0,0.026968246269276,0,0,0.027428880468946,0,0.0027692156205495,0.01355305146629,0,0.02497521808224,0.49302698507571,0,0.7830521370749267,0.9151701878536032
GSM1706968,0,0.034527370175709,0,0.18086765956756,0.027120123913895,0,0.035519440049096,0,0,0.014512355786391,0.052495105441464,0,0.028429481853864,0,0,0.016874152058484,0,0,0.016297290925374,0,0.0085187164342628,0.5848383037939,0,0.7929935227050807,0.9680072326429907
GSM1706969,0.038824046828777,0.0061941382392045,0,0.05548547644492,0.091077431574162,0.039429783677036,0.061665963281928,0,0,0.061774342028101,0.077849727983261,0,0.0059477491038437,0,0,0.019940004601981,0,0.0023387376100926,0.030637475410575,0,0.019632581766726,0.48920254144939,0,0.7806749577332109,0.9247800364311154
GSM1706970,0.027662746095488,0,0,0.36057581471641,0.0012104269035871,0,0.061392364187461,0,0,0.016837091332192,0.053624372310923,0,0.051784499503053,0,0,0.019767152685169,0,0,0.020472451281279,0,0,0.38667308098444,0,0.7551643441105191,0.8203285427495998
GSM1706971,0.047428251289261,0,0,0.16352559439403,0.043222779622991,0,0.03076608654812,0.0007,0,0.018995552982723,0.050901727209204,0,0.039896919998168,0,0,0.014827760553978,0,0,0.020763058823523,0,0,0.56892336469888,0,0.8059334688355375,1.0724277806705649
GSM1706972,0.041440013642861,0,0,0.16392787879897,0.056573590354382,0,0.04703076682693,0,0,0.025455818391164,0.074490134334866,0,0.12896526790938,0,0,0.017821043975602,0,0.001770000074439,0.018361301401817,0,0.014554002540477,0.40961018174912,0,0.7434892564761253,0.9284679312731339
GSM1706973,0,0.037876039442093,0,0.048685576688037,0.032082361366466,0,0.056077079623173,0,0,0.067272355148805,0.086001334832843,0,0.011233841440246,0,0,0.01631319641981,0,0.0043699101447044,0.038361160078607,0,0.0017902323843271,0.59993691243089,0,0.8230994567997983,0.846055156786537
GSM1706974,0,0.043738971734866,0,0.11877680540596,0.043613460595391,0,0.042598028079987,0,0,0.04574639672129,0.03685209414222,0,0.062079362418377,0,0,0.017263294609064,0.0032699808062299,0,0.031257772218172,0,0.0088246657271659,0.54597916754127,0,0.7958417315148862,0.9125123272964418
GSM1706975,0,0.017438296200849,0,0.1362430238862,0.060092917523551,0,0.041214656956578,0,0,0,0.13516277144467,0,0.082642107862178,0,0,0.020834466742758,0,0,0.016871487703865,0,0,0.48950027167936,0,0.7635478173686139,0.9896211033617491
GSM1706976,0.031102218223789,0,0,0.094027192462428,0.085336892864474,0.011609487458209,0.061066953096066,0,0,0,0.17212152609754,0,0,0,0,0.0067215293299956,0,0.0012116102054959,0.015537007390348,0,0.0084735233862099,0.51279205948544,0,0.7879951929019574,0.8914736775156556
GSM1706977,0.031081345603099,0,0,0.17895480702636,0.041604577556438,0,0.045415048546726,0,0,0.028960906664337,0.063453565620555,0,0.12237373957125,0,0,0.0012794810735073,0,0.0002,0.014737277017425,0,0,0.47196464843316,0,0.801708004570865,0.8148931983258298
GSM1706978,0.0034140373546813,0.0088187676316965,0,0.14866969900804,0,0,0.062835940767746,0,0,0.11642569357248,0.076593544431188,0,0.04317481109163,0,0,0.018825472462564,0,0.0038010309771155,0.012698056994532,0,0.0017067586926098,0.50303618701572,0,0.7804693428569986,0.9154296152328574
GSM1706979,0,0.022708857108555,0,0.050909957387069,0.053023761088104,0,0.021093103343297,0,0,0.034850463416739,0.11521514279448,0,0.094723605977406,0,0,0.013685810889024,0,0.0002,0.018912991378725,0,0.019612655438613,0.55507832663834,0,0.7988539574374558,1.011528043515097
GSM1706980,0,0.026342782312052,0,0.09690405225681,0.14604283120587,0,0.054738956238816,0,0,0.069813361957785,0.096608626374804,0,0,0,0,0.019268538137447,0.0032475290525878,0.0008,0.037198807812576,0,0.02116757340285,0.42790610625295,0,0.7722076551211944,0.7509244085828481
GSM1706981,0,0.01072873641113,0,0.24882970501782,0.010023139674229,0,0.035747441777964,0,0,0,0.073161681839859,0,0.034900677915625,0,0,0.031557680215782,0.0006,0,0.030932707669528,0,0.011488697374398,0.51206651549583,0,0.8067091703845092,0.8678798035472727
GSM1706982,0.018066389535109,0,0,0.27143512680389,0,0,0.051309814546711,0,0,0,0.069964157128288,0,0.066429913770494,0,0,0.011029213684709,0,0.0011513647170662,0.020509835356279,0,0,0.49010418445746,0,0.7908922965953797,0.9159677086866472
GSM1706983,0,0.0077051949261014,0,0.17851021919957,0.020043402011274,0,0.036678420434261,0,0,0.0215702410559,0.16112186694083,0,0.021807987281558,0,0,0.027083108350752,0,0,0.028139916745763,0,0,0.49733964305399,0,0.7892479755371471,0.8420643396445936
GSM1706984,0,0.022051471589269,0,0.25196264936514,0.057884892972842,0,0.083405563608292,0,0,0.0009,0.14966494514649,0,0.02946850614965,0,0,0.026992938387842,0.0019082922529247,0,0.022834861016871,0,0.0082923917112075,0.34466402956352,0,0.7423476271856059,0.7701148644074313
GSM1706985,0,0.016679934865394,0,0.29346255052113,0,0,0.056698983932531,0,0,0.070213364998202,0.057445568351796,0,0.036122219802662,0,0,0.015288177273762,0,0.0055200653817273,0.017262329569532,0,0,0.43130680530327,0,0.7793895650907328,0.843731303552182
GSM1706986,0.019236319416274,0.0037872284385195,0,0.3002673214666,0.025697589341706,0,0.059313108961017,0,0,0.0086194117969721,0.076539456377308,0,0.046191864446398,0,0,0.014189721915076,0,0,0.015793379171106,0,0,0.43036459866902,0,0.7676233768276068,0.8955565768800838
GSM1706987,0.040055224242835,0,0,0.090243593674648,0.034984999847717,0,0.078377769390184,0,0,0.079185798316628,0.053789071920251,0,0.049337018563923,0,0,0.014004734090396,0,0.0030441937299863,0.011871254105156,0,0,0.54510634211827,0,0.813774385398804,0.9458763368371838
GSM1706988,0,0.022681180337595,0,0.30913501442939,0,0,0.058623980393621,0.0025689671809743,0,0.035117380456828,0.07859230817077,0,0.035441423266312,0,0,0.013272000025956,0,0,0.021654494939023,0,0,0.42291325079953,0,0.7751902870008592,0.8412992207595993
GSM1706989,0.024756697558744,0.028293264542735,0,0.3231229655561,0,0,0.059799201014683,0,0,0,0.081295603314739,0,0.036429261790856,0,0,0.032467663829377,0,0,0.021465820833594,0,0.065356606265524,0.32701291529365,0,0.6909888063912234,0.997195907973553
GSM1706990,0.026984733356206,0,0,0.27052593757097,0,0,0.056799180439636,0,0,0,0.1227167786746,0,0.048339163792174,0,0,0.0249353704833,0,0.0024278008057974,0.019755372879214,0,0.0015588348419746,0.42595682715613,0,0.7607848220917831,0.952124660474509
GSM1706991,0,0.014015358840621,0,0.31439581745978,0,0,0.034472022134764,0,0,0,0.14073613908651,0,0.051279788411421,0,0,0.026313836655417,0,0,0.02325264855192,0,0.017021657614627,0.37851273124494,0,0.7233733433836523,0.9669193181078586
GSM1706992,0,0.0095250956049617,0,0.026278894092309,0.112370217234,0,0.040038797877018,0,0,0.083556967785348,0.10934685179683,0,0.036341910234286,0,0,0.0075836950738993,0,0,0.030156163916154,0,0.0006,0.54419811305868,0,0.8051335247861348,0.8152914320922476
GSM1706993,0.0091233161372703,0.021413082633412,0,0.13303544463704,0.063763098479774,0,0.063574397330218,0,0,0.0693933441659,0.055975910551673,0,0.032989954294931,0,0,0.0055516230175614,0,0,0.026781428752552,0,0.0077755987589925,0.51062280124067,0,0.7939462933274797,0.7695600976551582
GSM1706994,0.034045067708445,0,0,0.22323101919422,0.054111873489884,0,0.065233780910688,0,0,0.045570113246485,0.049896868289175,0,0.097842747527027,0,0,0.0056625102034738,0,0,0.021290996569928,0,0,0.40311502286067,0,0.7734011042066496,0.7848838561069001
GSM1706995,0.076622279922366,0,0,0.24784763103824,0.049617256339731,0,0.058996790012375,0.0095229765138159,0,0.03123750784128,0.040819131018166,0,0.0049397802307348,0,0,0.018418944398191,0,0,0.013585558453972,0,0.0014608178646651,0.44693132636646,0,0.7819739801229981,0.8683116259230641
GSM1706996,0,0.023135056314773,0,0.31122484098153,0,0,0.061233158861722,0,0,0,0.076654052100112,0,0.026442677363534,0,0,0.016382168324782,0,0,0.017559682240641,0,0,0.4673683638129,0,0.7842182148859566,0.971880052979916
GSM1706997,0.0034994295302258,0.015397860262723,0,0.064196701612251,0.028736093374318,0,0.059362061283465,0,0,0.021925524298952,0.097267421489428,0,0.11538627151717,0,0,0.0074256879516851,0,0,0.033613921629149,0,0,0.55318902705063,0,0.7718169070406689,0.9889048529349217
GSM1706998,0.025733129474789,0.0075556033515138,0,0.19027253789412,0.0039630086895382,0,0.045587690567398,0,0,0.0075346482318953,0.081904940934165,0,0.11205488781278,0,0,0.01032819958416,0,0,0.0023487647172889,0,0,0.51271658874235,0,0.7882291156572345,0.8790393081453208
GSM1706999,0,0.02606733441577,0,0.059082720012132,0.054284245519841,0,0.029502597335441,0,0,0.033038118421279,0.16077503371654,0,0,0,0,0.015495831758903,0,0.0037211998393209,0.01894430873174,0,0.0011673972241594,0.59792121302487,0,0.8037030173379807,0.9851027734383082
GSM1707000,0.069652649767637,0,0,0.11268196191325,0.027495381874945,0.029528638742815,0.061130507657761,0,0,0.037066294176565,0.064773298307738,0,0,0,0,0.021743305636972,0,0.0004,0.019132828125523,0,0,0.55641963649594,0,0.8040466868088695,1.0184044350506667
GSM1707001,0.0085083464428713,0.019584603198459,0,0.013346593641118,0.019017878114539,0.067142742734711,0.06596750552483,0,0,0.21040526070889,0.0010099064540466,0,0.03939947697309,0,0,0.005166883198311,0,0.0023160158475009,0.04240730360976,0,0.02257613953815,0.48315134401372,0,0.7958232235513334,0.8687060330243652
GSM1707002,0.0007,0.0084252497170709,0,0.21657498367442,0,0,0.055733384267998,0,0,0,0.096755596332621,0,0.019053372770039,0,0,0.032870386921732,0,0,0.013970875895661,0,0.011122616537815,0.54481390504913,0,0.8014062505809625,0.9611663855577299
GSM1707003,0.025898555639115,0,0,0.13441435712643,0.0034554323127359,0,0.0432515187494,0,0,0.018927224743793,0.13702959505649,0,0.11661509500367,0,0,0.016419034910548,0,0.0025184859455012,0.019545582989767,0,0,0.48192511752255,0,0.6903195080531127,1.071770758656136
GSM1707004,0.020420104992779,0,0,0.25617942684881,0,0,0.060465399558859,0,0,0.047788605481694,0.14136445779505,0,0.0082915757550096,0,0,0.010490527252732,0,0.0011676472871058,0.015068534760605,0,0,0.43876372026736,0,0.7946114698238022,0.8436763439977526
GSM1707005,0.049141724744001,0,0,0.1848718602808,0.034149796254499,0,0.024511310491194,0,0,0,0.091969268135098,0,0.036523582574593,0,0,0.017982096973998,0,0,0.019983435523752,0,0.013190690753057,0.52767623426901,0,0.781035129768439,0.9797434638152104
GSM1707006,0,0.030051773948861,0,0.077102658299146,0.053668195308715,0.0041428828301864,0.071997496923136,0,0,0.080079807676298,0.025818533436319,0,0.025119788074725,0,0,0.019466089564679,0.001648352988004,0,0.04126907147292,0,0.017113093640592,0.55252225583642,0,0.7867837010174168,0.9962504292571295
GSM1707007,0,0.026060637510864,0,0.062966216979208,0.084188222523916,0.030191043613772,0.055019014455456,0,0,0.11103725513049,0,0,0,0,0,0.018857854282051,0.0001,0.0022789975237552,0.037924652868197,0,0.015737175303831,0.55563792604984,0,0.764422318834374,1.0237912833971061
GSM1707008,0.0071328590843902,0,0,0.11218127864767,0.10059261838195,0,0.088647624491099,0,0,0.044472750077952,0.058030628226681,0,0,0,0,0.02653904388479,0,0,0.049630818516749,0,0.056572785934588,0.45619959275413,0,0.7501370506771583,0.7761219985063926
GSM1707009,0.012844117462867,0.0051750047335948,0,0.076951557674194,0.0089510143850905,0,0.059319683057304,0,0,0.059254409364579,0.10929469221182,0,0,0,0,0.022401040723236,0,0.002589484646214,0.01054416887042,0,0,0.63267482687068,0,0.8209173226310102,1.1062694998197222
GSM1707010,0.027426973671298,0.018273478638462,0,0.12510967508227,0.068405902012017,0,0.05349697507877,0,0,0.12506077460835,0.072415626030426,0,0.068528200469211,0,0,0.0083404747744848,0,0.0015874170670905,0.031837132817651,0,0.0061815669963341,0.39333580275364,0,0.7798989622087097,0.8278605893701636
GSM1707011,0.074515796074448,0,0,0.3053941601258,0.035188072299506,0,0.05800840996652,0.004442338390722,0,0.048021090693552,0.020634488088313,0,0.10196356733336,0,0,0.0096901929930461,0,0,0.020224408651225,0,0,0.32191747538351,0,0.7403158833672192,0.8645821159818512
GSM1707012,0,0.025541521725569,0,0.10661429923384,0.082019045005452,0,0.061056404147806,0,0,0.064566855435165,0.021796423820079,0,0.0028271238007587,0,0,0.021948875289418,0,0,0.027821873344682,0,0.0007,0.5851328472755,0,0.8035857544597075,0.8800318425971048
GSM1707013,0.0096375278067447,0,0,0.25444438587747,0,0,0.060499448363589,0,0,0.030736078428875,0.12510161595166,0,0.034172430992512,0,0,0.012181242953643,0,0.0014348206755078,0.0065168318081775,0,0,0.46527561714182,0,0.7963420451123479,0.8596195583493995
GSM1707014,0.10515198451422,0,0,0.056297865511629,0.13945386695409,0,0.039929227662597,0,0,0.039883188930528,0.036087128535003,0,0.043560099717614,0,0,0.015555913213341,0,0,0.014762125034184,0,0,0.50931859992679,0,0.7671044475864833,0.9691579768956403
GSM1707015,0.052983170841479,0,0,0.25438676349469,0,0,0.038194101738871,0,0,0.11720294528374,0.11551394030799,0,0,0,0,0.015812648935598,0,0.0076148785650213,0.0088156103132304,0,0.0092414825903004,0.38023445792908,0,0.7652927667818137,0.9576643711324262
GSM1707016,0,0.0089353363916348,0,0.18281676485362,0.02634108991374,0,0.038411555103129,0,0,0.066061467675133,0.064348820783357,0,0,0,0,0.03232460947129,0.0009,0,0.036055632219047,0,0.0048583729779862,0.53895218828343,0,0.7951362022848592,0.8830330439492425
GSM1707017,0,0.026404790621137,0,0.15155785587286,0.10131542745079,0,0.055064899617401,0,0,0.097166902017192,0.099370124901406,0,0.060740284083923,0,0,0.0049146803508339,0,0.0008,0.016618736393019,0,0.0073171256532943,0.37868158421817,0,0.7786561820965908,0.7240705116541409
GSM1707018,0.020815358442264,0,0,0.21450947069337,0.079560587532891,0,0.069134091553022,0,0,0.091458535378795,0.14780014656375,0,0,0,0,0.024348197867444,0,0.0020909746229885,0.016578706214814,0,0,0.33370393113067,0,0.7368989306101916,0.7461051003017156
GSM1707019,0,0.027975669156475,0,0.32271880712772,0.007903381418787,0,0.057410711082012,0,0,0.064663730360343,0.044409969589134,0,0,0,0,0.022300657978134,0,0.0047108544874971,0.01039362333438,0,0.014047342313675,0.42346525315184,0,0.7693884657109854,0.7517127972089452
GSM1707020,0.030594310688982,0.014124005658081,0,0.068949410052396,0.093865687759857,0,0.035225136252725,0,0,0.056430395647714,0.097051433995671,0,0.0033389028689412,0,0,0.015527143805205,0,0.0047504828013509,0.01742564493941,0,0,0.56271744552967,0,0.7922068418997686,0.9733174811632811
GSM1707021,0.019856575610211,0,0.0072102348653309,0.014641193468005,0.10844230962177,0,0.018431512563156,0,0,0.081975751800614,0.054445491835497,0,0,0,0,0.039282732294589,0,0,0.019828212175116,0,0.017112926577822,0.61877305918789,0,0.7965979268278564,0.9264382424970381
GSM1707022,0.011056830513633,0.0019535444700444,0,0.23206027414144,0.0307649902822,0,0.038896875421924,0,0,0.0040508421650349,0.12733607176733,0,0,0,0,0.034847581135953,0,0,0.014482902918556,0,0.013426214129059,0.49112387305482,0,0.8053918803887914,0.8077841186733993
GSM1707023,0.15076674450723,0,0,0.32347438947131,0.0078439497780257,0,0.056503449814153,0,0,0.018731460338384,0.077707085008105,0,0.038349833403616,0,0,0.029345297319216,0,0.0001,0.014802448483186,0,0.011790764362435,0.27057367699902,0,0.7059039139700264,0.8530238388473728
GSM1707024,0,0.016818885996841,0,0.12627627055128,0.025889710232023,0,0.046771751316347,0,0,0.011098985523781,0.087901663691855,0,0.046978517778848,0,0,0.01291574367032,0,0.0005,0.017316068915057,0,0,0.60748264757759,0,0.8289098663278055,0.9455622176178536
GSM1707025,0.0002,0,0,0.16769578309409,0.021540038006264,0,0.027069737406454,0,0,0.016635124624267,0.084407157700581,0,0.053993899616718,0,0,0.027543627657906,0,0,0.024092628985657,0,0,0.5768299614825,0,0.790762845567503,0.8864726738000063
GSM1707026,0.0057920034319226,0.054680760639559,0,0.2419855273207,0.033879055333718,0,0.019703848411607,0,0,0.04471254667533,0.025847232204797,0,0.067003401141992,0,0,0.025605381150138,0,0,0.019032150727906,0,0.0086539561939446,0.45310413676839,0,0.7565159593421525,0.9032552625044454
GSM1707027,0.0040033762134576,0.014239031594741,0,0.31777107393191,0,0,0.030757376371207,0,0,0.035668471566395,0.10639717822625,0,0.0388434848378,0,0,0.015162707278795,0,0,0,0,0,0.43714505196651,0,0.7266797135368016,0.9757071871740227
GSM1707028,0.015016536498412,0,0,0.18231873806772,0.032220811224588,0,0.036904676756405,0,0,0,0.096155937710155,0,0.050328482699431,0,0,0.021423496104302,0,0.0001,0.025261167732482,0,0,0.54023567776959,0,0.7807915592167671,0.9190070286781167
GSM1707029,0.01503523681426,0,0,0.27510062392431,0,0,0.059773998115563,0,0,0.12998217452522,0.059814152996264,0,0,0,0,0.03208375947841,0,0,0.014259583824975,0,0,0.413950470321,0,0.7711093024461172,0.8245592889649144
GSM1707030,0.084922935156406,0,0,0.20183373752569,0.0098466904253277,0,0.050064942187063,0.0004,0,0,0.053551845157958,0,0.05643722100723,0,0,0.022501701392036,0,0,0.026687199673831,0,0,0.49378982184265,0,0.7516733145912955,1.0774159922620399
GSM1707031,0.039903402963127,0,0,0.25133750906965,0,0,0.049498125664899,0,0,0.015806516214938,0.078417082999883,0,0,0,0,0.022657217718786,0,0,0.0094547488671959,0,0.010051794105992,0.52287360239553,0,0.7885290741279477,0.9056545064093906
GSM1707032,0.047718682551627,0.0074903865378349,0,0.30579070063415,0.0068990172855803,0,0.061258986055782,0.0027616645709483,0,0.0022307311531765,0.09434098724997,0,0.032382247366855,0,0,0.034332630858729,0,0,0.006459721239771,0,0,0.39833424449558,0,0.7325762406344013,0.9140371761507914
GSM1707033,0,0.014823367885438,0,0.038073686321361,0.01750381046682,0,0.041022171192964,0,0,0.061018251856901,0.14971268804254,0,0.030168763476705,0,0,0.01379461757852,0,0.0026592013581735,0.028838175097029,0,0.0015880011967681,0.60079726552678,0,0.8155835421781854,0.8315580271908652
